customer_id,segment,R,F,M,RFM_Score,recency_days,frequency,monetary,avg_order_value,ticket_count,unresolved_tickets,return_rate,session_count,discount_usage_rate,churn_label
CUST00558,Dormant,1.0,1.0,1.0,3.0,399,2,679.0699999999999,339.53499999999997,0.0,0,0.0,1,1.0,1
CUST00559,New Customers,5.0,1.0,2.0,8.0,1,2,1344.49,672.245,0.0,0,0.0,1,1.0,0
CUST00560,Dormant,1.0,1.0,2.0,4.0,231,1,1135.13,1135.13,0.0,0,0.0,1,1.0,1
CUST00561,New Customers,5.0,1.0,1.0,7.0,4,1,256.33,256.33,1.0,0,0.0,1,1.0,0
CUST00562,Dormant,1.0,1.0,2.0,4.0,259,2,899.8599999999999,449.92999999999995,2.0,0,0.5,1,1.0,1
CUST00563,Dormant,2.0,1.0,2.0,5.0,105,2,887.86,443.93,0.0,0,0.0,1,1.0,1
CUST00564,High Value Unhappy,2.0,3.0,5.0,10.0,130,8,4592.1900000000005,574.0237500000001,3.0,0,0.0,1,1.0,1
CUST00565,New Customers,4.0,1.0,1.0,6.0,39,1,275.55,275.55,0.0,0,0.0,1,1.0,0
CUST00566,New Customers,4.0,1.0,1.0,6.0,22,1,657.76,657.76,0.0,0,0.0,1,1.0,0
CUST00567,Promising,5.0,3.0,5.0,13.0,3,8,4922.05,615.25625,1.0,0,0.0,1,1.0,0
CUST00568,New Customers,4.0,1.0,1.0,6.0,34,1,482.12,482.12,0.0,0,0.0,1,1.0,1
CUST00569,Dormant,2.0,1.0,1.0,4.0,113,1,430.0,430.0,0.0,0,0.0,1,1.0,0
CUST00570,At-Risk High Value,1.0,1.0,3.0,5.0,168,3,2545.7200000000003,848.5733333333334,1.0,0,0.3333333333333333,1,1.0,1
CUST00571,New Customers,4.0,1.0,1.0,6.0,32,1,598.14,598.14,1.0,0,1.0,1,1.0,0
CUST00572,Promising,3.0,2.0,4.0,9.0,51,6,3305.75,550.9583333333334,0.0,0,0.0,1,1.0,1
CUST00573,At-Risk High Value,2.0,2.0,4.0,8.0,125,5,2912.39,582.478,1.0,0,0.0,1,1.0,1
CUST00574,Promising,5.0,2.0,5.0,12.0,5,7,5871.91,838.8442857142857,1.0,0,0.0,1,0.8571428571428571,0
CUST00575,Dormant,3.0,1.0,1.0,5.0,83,1,548.72,548.72,1.0,0,0.0,1,1.0,1
CUST00576,New Customers,4.0,1.0,2.0,7.0,46,2,799.27,399.635,0.0,0,0.0,1,1.0,1
CUST00577,Promising,3.0,2.0,4.0,9.0,72,5,3560.2299999999996,712.0459999999999,1.0,0,0.0,1,1.0,0
CUST00578,At-Risk High Value,1.0,1.0,4.0,6.0,376,2,3054.7200000000003,1527.3600000000001,0.0,0,0.0,1,1.0,1
CUST00579,New Customers,5.0,1.0,1.0,7.0,10,1,301.68,301.68,0.0,0,0.0,1,1.0,1
CUST00580,Dormant,3.0,1.0,1.0,5.0,74,1,713.84,713.84,0.0,0,0.0,1,1.0,0
CUST00581,Dormant,3.0,1.0,2.0,6.0,76,2,1527.79,763.895,0.0,0,0.0,1,1.0,1
CUST00582,Dormant,1.0,1.0,1.0,3.0,286,1,392.06,392.06,1.0,0,0.0,1,1.0,1
CUST00583,At-Risk High Value,1.0,1.0,4.0,6.0,263,4,3652.46,913.115,1.0,0,0.0,1,0.5,1
CUST00584,Dormant,3.0,1.0,1.0,5.0,83,1,591.05,591.05,0.0,0,0.0,1,1.0,1
CUST00585,High Value Unhappy,2.0,3.0,5.0,10.0,113,8,5368.63,671.07875,2.0,0,0.0,1,1.0,0
CUST00586,At-Risk High Value,2.0,1.0,3.0,6.0,128,4,1853.61,463.4025,2.0,0,0.0,1,1.0,1
CUST00587,New Customers,5.0,1.0,1.0,7.0,18,1,275.79,275.79,0.0,0,0.0,1,1.0,0
CUST00588,Dormant,3.0,1.0,1.0,5.0,76,1,649.95,649.95,0.0,0,0.0,1,1.0,0
CUST00589,Promising,3.0,2.0,5.0,10.0,71,5,4196.7699999999995,839.3539999999999,1.0,0,0.0,1,1.0,1
CUST00590,High Value Unhappy,2.0,1.0,4.0,7.0,140,3,3961.05,1320.3500000000001,2.0,0,0.0,1,1.0,1
CUST00591,Dormant,3.0,1.0,3.0,7.0,69,2,1767.15,883.575,1.0,0,0.0,1,1.0,1
CUST00592,New Customers,5.0,1.0,2.0,8.0,20,2,1084.48,542.24,0.0,0,0.0,1,1.0,1
CUST00593,Promising,4.0,2.0,4.0,10.0,29,5,3602.31,720.462,1.0,0,0.0,1,1.0,0
CUST00594,Dormant,2.0,1.0,1.0,4.0,91,1,448.78,448.78,0.0,0,0.0,1,1.0,1
CUST00595,Promising,5.0,2.0,4.0,11.0,20,5,2849.27,569.854,0.0,0,0.0,1,1.0,0
CUST00596,High Value Unhappy,3.0,1.0,4.0,8.0,50,4,2927.96,731.99,3.0,0,0.0,1,1.0,1
CUST00597,High Value Unhappy,3.0,1.0,4.0,8.0,52,4,3041.18,760.295,2.0,0,0.0,1,1.0,1
CUST00598,New Customers,5.0,1.0,2.0,8.0,7,2,1082.0300000000002,541.0150000000001,0.0,0,0.0,1,1.0,0
CUST00599,At-Risk High Value,1.0,1.0,4.0,6.0,169,4,2898.52,724.63,1.0,0,0.0,1,1.0,0
CUST00600,Dormant,1.0,1.0,2.0,4.0,263,3,1248.1399999999999,416.0466666666666,0.0,0,0.0,1,1.0,1
CUST00601,Dormant,3.0,1.0,1.0,5.0,70,1,537.85,537.85,0.0,0,0.0,1,1.0,1
CUST00602,Dormant,2.0,1.0,1.0,4.0,91,1,171.18,171.18,0.0,0,0.0,1,1.0,1
CUST00603,High Value Unhappy,5.0,3.0,5.0,13.0,10,9,4869.21,541.0233333333333,4.0,0,0.0,1,1.0,0
CUST00604,Dormant,2.0,1.0,1.0,4.0,90,1,761.72,761.72,0.0,0,0.0,1,1.0,0
CUST00605,High Value Unhappy,1.0,2.0,4.0,7.0,160,5,3199.79,639.958,2.0,0,0.0,1,0.8,1
CUST00606,Dormant,2.0,1.0,1.0,4.0,120,1,240.15,240.15,0.0,0,0.0,1,1.0,1
CUST00607,At-Risk High Value,1.0,1.0,3.0,5.0,249,3,2332.76,777.5866666666667,0.0,0,0.0,1,1.0,1
CUST00608,Dormant,4.0,1.0,3.0,8.0,27,3,2455.49,818.4966666666666,1.0,0,0.0,1,1.0,0
CUST00609,High Value Unhappy,5.0,2.0,5.0,12.0,6,5,4581.16,916.232,2.0,0,0.0,1,1.0,0
CUST00610,High Value Unhappy,4.0,2.0,4.0,10.0,22,5,3975.59,795.118,2.0,0,0.4,1,1.0,0
CUST00611,High Value Unhappy,1.0,1.0,4.0,6.0,235,4,3472.66,868.165,3.0,0,0.25,1,1.0,1
CUST00612,Dormant,3.0,1.0,3.0,7.0,48,2,2120.98,1060.49,0.0,0,0.0,1,1.0,1
CUST00613,High Value Unhappy,5.0,2.0,5.0,12.0,4,6,4895.57,815.9283333333333,2.0,0,0.0,1,1.0,0
CUST00614,Dormant,1.0,1.0,1.0,3.0,196,1,267.96,267.96,0.0,0,0.0,1,1.0,1
CUST00615,New Customers,4.0,1.0,1.0,6.0,34,1,446.03,446.03,1.0,0,1.0,1,1.0,1
CUST00616,Promising,4.0,2.0,4.0,10.0,36,5,2628.3,525.6600000000001,1.0,0,0.0,1,1.0,1
CUST00617,High Value Unhappy,5.0,3.0,5.0,13.0,14,10,5456.37,545.637,5.0,0,0.1,1,1.0,0
CUST00618,At-Risk High Value,2.0,1.0,3.0,6.0,92,2,1570.53,785.265,0.0,0,0.0,1,1.0,0
CUST00619,Promising,5.0,2.0,3.0,10.0,2,5,2211.2000000000003,442.24000000000007,0.0,0,0.0,1,1.0,0
CUST00620,Dormant,2.0,1.0,1.0,4.0,90,1,449.48,449.48,1.0,0,0.0,1,1.0,0
CUST00621,Dormant,2.0,1.0,1.0,4.0,92,1,348.53,348.53,0.0,0,0.0,1,1.0,1
CUST00622,At-Risk High Value,1.0,1.0,3.0,5.0,180,3,2009.7800000000002,669.9266666666667,0.0,0,0.0,1,1.0,1
CUST00623,At-Risk High Value,2.0,1.0,3.0,6.0,108,4,1945.71,486.4275,2.0,0,0.25,1,1.0,0
CUST00624,Dormant,1.0,1.0,1.0,3.0,232,1,270.09,270.09,0.0,0,0.0,1,1.0,1
CUST00625,Dormant,3.0,1.0,3.0,7.0,66,4,2155.58,538.895,0.0,0,0.0,1,1.0,1
CUST00626,New Customers,5.0,1.0,2.0,8.0,9,2,1214.38,607.19,1.0,0,0.0,1,1.0,0
CUST00627,Dormant,3.0,1.0,4.0,8.0,75,3,2765.27,921.7566666666667,1.0,0,0.0,1,1.0,1
CUST00628,Dormant,3.0,1.0,2.0,6.0,59,4,1509.63,377.4075,2.0,0,0.0,1,1.0,0
CUST00629,New Customers,4.0,1.0,1.0,6.0,44,1,442.4,442.4,0.0,0,0.0,1,1.0,0
CUST00630,At-Risk High Value,2.0,1.0,3.0,6.0,93,3,2512.7,837.5666666666666,0.0,0,0.0,1,1.0,0
CUST00631,High Value Unhappy,3.0,3.0,5.0,11.0,68,10,6076.9,607.6899999999999,2.0,0,0.1,1,1.0,1
CUST00632,Dormant,3.0,1.0,2.0,6.0,61,1,1078.63,1078.63,0.0,0,0.0,1,1.0,1
CUST00633,New Customers,4.0,1.0,3.0,8.0,33,1,1619.36,1619.36,0.0,0,0.0,1,1.0,0
CUST00634,At-Risk High Value,2.0,1.0,3.0,6.0,118,4,1711.76,427.94,2.0,0,0.25,1,1.0,1
CUST00635,Dormant,2.0,1.0,2.0,5.0,134,1,1016.46,1016.46,0.0,0,0.0,1,1.0,1
CUST00636,Dormant,3.0,1.0,3.0,7.0,72,2,2158.95,1079.475,0.0,0,0.0,1,1.0,0
CUST00637,Promising,3.0,2.0,5.0,10.0,60,5,5246.29,1049.258,1.0,0,0.0,1,1.0,0
CUST00638,At-Risk High Value,1.0,2.0,4.0,7.0,173,6,3093.33,515.555,0.0,0,0.0,1,1.0,1
CUST00639,At-Risk High Value,1.0,1.0,4.0,6.0,369,3,2753.19,917.73,0.0,0,0.0,1,1.0,1
CUST00640,Dormant,2.0,1.0,1.0,4.0,130,1,641.86,641.86,0.0,0,0.0,1,1.0,1
CUST00641,Promising,4.0,2.0,5.0,11.0,35,6,5481.38,913.5633333333334,1.0,0,0.0,1,1.0,0
CUST00642,Dormant,5.0,1.0,3.0,9.0,18,3,1654.45,551.4833333333333,0.0,0,0.0,1,1.0,0
CUST00643,Dormant,1.0,1.0,2.0,4.0,155,1,1091.34,1091.34,0.0,0,0.0,1,1.0,1
CUST00644,Promising,3.0,2.0,4.0,9.0,78,7,3822.27,546.0385714285715,0.0,0,0.0,1,1.0,1
CUST00645,High Value Unhappy,1.0,1.0,4.0,6.0,252,3,2730.59,910.1966666666667,2.0,0,0.0,1,1.0,1
CUST00646,At-Risk High Value,2.0,2.0,5.0,9.0,117,6,5934.01,989.0016666666667,1.0,0,0.16666666666666666,1,1.0,0
CUST00647,Dormant,3.0,1.0,1.0,5.0,64,1,507.52,507.52,1.0,0,0.0,1,1.0,1
CUST00648,New Customers,4.0,1.0,2.0,7.0,31,1,1298.17,1298.17,0.0,0,0.0,1,1.0,0
CUST00649,High Value Unhappy,2.0,2.0,4.0,8.0,124,6,3181.62,530.27,4.0,0,0.16666666666666666,1,1.0,1
CUST00650,Dormant,3.0,1.0,4.0,8.0,59,3,2622.0099999999998,874.0033333333332,0.0,0,0.0,1,1.0,1
CUST00651,Promising,4.0,2.0,5.0,11.0,34,7,5105.77,729.3957142857143,0.0,0,0.0,1,1.0,0
CUST00652,Dormant,3.0,1.0,5.0,9.0,75,4,4491.29,1122.8225,0.0,0,0.0,1,1.0,0
CUST00653,New Customers,4.0,1.0,3.0,8.0,32,2,2037.83,1018.915,0.0,0,0.0,1,1.0,0
CUST00654,High Value Unhappy,5.0,2.0,5.0,12.0,8,6,5827.77,971.2950000000001,2.0,0,0.3333333333333333,1,1.0,0
CUST00655,Promising,3.0,3.0,5.0,11.0,79,8,5295.41,661.92625,0.0,0,0.0,1,1.0,0
CUST00656,Dormant,3.0,1.0,4.0,8.0,67,4,3207.37,801.8425,1.0,0,0.0,1,1.0,0
CUST00657,Dormant,3.0,1.0,2.0,6.0,63,4,1287.49,321.8725,1.0,0,0.25,1,1.0,1
CUST00658,At-Risk High Value,1.0,1.0,3.0,5.0,219,2,2355.97,1177.985,1.0,0,0.0,1,1.0,1
CUST00659,New Customers,5.0,1.0,2.0,8.0,16,1,883.27,883.27,0.0,0,0.0,1,1.0,0
CUST00660,New Customers,4.0,1.0,1.0,6.0,43,1,573.43,573.43,0.0,0,0.0,1,1.0,0
CUST00661,Dormant,1.0,1.0,2.0,4.0,180,3,1105.96,368.65333333333336,1.0,0,0.0,1,1.0,1
CUST00662,Dormant,2.0,1.0,2.0,5.0,124,1,852.96,852.96,0.0,0,0.0,1,1.0,1
CUST00663,High Value Unhappy,3.0,3.0,5.0,11.0,64,8,5700.78,712.5975,2.0,0,0.125,1,1.0,1
CUST00664,New Customers,5.0,1.0,1.0,7.0,20,1,237.27,237.27,1.0,0,0.0,1,1.0,0
CUST00665,High Value Unhappy,4.0,3.0,5.0,12.0,35,9,6480.29,720.0322222222222,2.0,0,0.1111111111111111,1,0.8888888888888888,0
CUST00666,New Customers,5.0,1.0,1.0,7.0,3,1,540.99,540.99,1.0,0,0.0,1,1.0,0
CUST00667,High Value Unhappy,4.0,2.0,5.0,11.0,25,5,5036.26,1007.2520000000001,2.0,0,0.2,1,1.0,0
CUST00668,New Customers,4.0,1.0,2.0,7.0,42,2,952.4100000000001,476.20500000000004,0.0,0,0.0,1,1.0,1
CUST00669,Dormant,3.0,1.0,4.0,8.0,57,3,2774.7599999999998,924.92,0.0,0,0.0,1,1.0,0
CUST00670,At-Risk High Value,1.0,1.0,4.0,6.0,242,4,3756.69,939.1725,1.0,0,0.0,1,1.0,1
CUST00671,Promising,5.0,3.0,5.0,13.0,2,8,5453.93,681.74125,1.0,0,0.0,1,1.0,0
CUST00672,Dormant,2.0,1.0,1.0,4.0,141,1,434.37,434.37,0.0,0,0.0,1,1.0,1
CUST00673,Dormant,2.0,1.0,2.0,5.0,118,1,1297.2,1297.2,0.0,0,0.0,1,1.0,1
CUST00674,Promising,3.0,3.0,5.0,11.0,56,8,4178.67,522.33375,0.0,0,0.0,1,1.0,1
CUST00675,At-Risk High Value,2.0,2.0,5.0,9.0,130,5,6478.51,1295.702,0.0,0,0.0,1,1.0,0
CUST00676,New Customers,5.0,1.0,1.0,7.0,6,1,714.17,714.17,1.0,0,0.0,1,1.0,0
CUST00677,New Customers,5.0,1.0,1.0,7.0,6,1,291.61,291.61,0.0,0,0.0,1,1.0,0
CUST00678,Dormant,1.0,1.0,2.0,4.0,196,2,1145.87,572.935,0.0,0,0.0,1,1.0,1
CUST00679,High Value Unhappy,3.0,3.0,5.0,11.0,83,8,6252.95,781.61875,2.0,0,0.0,1,1.0,0
CUST00680,Dormant,1.0,1.0,2.0,4.0,215,1,1087.83,1087.83,0.0,0,0.0,1,1.0,1
CUST00681,Dormant,1.0,1.0,2.0,4.0,211,1,1372.4,1372.4,1.0,0,1.0,1,1.0,1
CUST00682,New Customers,5.0,1.0,2.0,8.0,19,1,1238.23,1238.23,1.0,0,0.0,1,1.0,0
CUST00683,High Value Unhappy,5.0,1.0,4.0,10.0,0,3,3422.7,1140.8999999999999,2.0,0,0.0,1,1.0,0
CUST00684,At-Risk High Value,2.0,1.0,3.0,6.0,140,4,2472.73,618.1825,1.0,0,0.0,1,1.0,1
CUST00685,New Customers,5.0,1.0,2.0,8.0,2,1,1158.09,1158.09,0.0,0,0.0,1,1.0,0
CUST00686,Dormant,2.0,1.0,2.0,5.0,127,3,1409.0900000000001,469.6966666666667,0.0,0,0.0,1,1.0,1
CUST00687,At-Risk High Value,2.0,2.0,5.0,9.0,117,5,4129.24,825.848,0.0,0,0.0,1,1.0,1
CUST00688,Promising,5.0,2.0,4.0,11.0,13,5,3552.34,710.4680000000001,1.0,0,0.2,1,1.0,0
CUST00689,Dormant,3.0,1.0,5.0,9.0,70,4,4514.3099999999995,1128.5774999999999,0.0,0,0.0,1,0.5,0
CUST00690,Promising,5.0,2.0,5.0,12.0,4,5,5697.91,1139.5819999999999,1.0,0,0.0,1,1.0,0
CUST00691,Dormant,3.0,1.0,4.0,8.0,61,3,2927.57,975.8566666666667,0.0,0,0.0,1,1.0,0
CUST00692,Dormant,3.0,1.0,3.0,7.0,58,3,1850.73,616.91,0.0,0,0.0,1,1.0,1
CUST00693,High Value Unhappy,2.0,2.0,5.0,9.0,147,5,6136.5,1227.3,2.0,0,0.0,1,1.0,1
CUST00694,Dormant,3.0,1.0,1.0,5.0,74,1,345.14,345.14,0.0,0,0.0,1,1.0,1
CUST00695,Dormant,1.0,1.0,1.0,3.0,198,1,616.85,616.85,1.0,0,0.0,1,1.0,1
CUST00696,Promising,4.0,2.0,5.0,11.0,40,5,4814.21,962.842,1.0,0,0.0,1,1.0,0
CUST00697,High Value Unhappy,1.0,1.0,4.0,6.0,247,4,3657.69,914.4225,1.0,0,0.25,1,1.0,0
CUST00698,High Value Unhappy,5.0,3.0,5.0,13.0,14,8,5318.95,664.86875,4.0,0,0.375,1,1.0,0
CUST00699,Dormant,3.0,1.0,3.0,7.0,47,4,2191.5099999999998,547.8774999999999,0.0,0,0.0,1,1.0,0
CUST00700,Dormant,3.0,1.0,4.0,8.0,49,4,3589.62,897.405,0.0,0,0.0,1,1.0,0
CUST00701,At-Risk High Value,2.0,2.0,5.0,9.0,122,5,6476.26,1295.252,1.0,0,0.0,1,0.8,1
CUST00702,High Value Unhappy,3.0,2.0,5.0,10.0,77,6,8044.75,1340.7916666666667,2.0,0,0.16666666666666666,1,1.0,1
CUST00703,Dormant,2.0,1.0,1.0,4.0,104,1,360.06,360.06,0.0,0,0.0,1,1.0,1
CUST00704,Dormant,4.0,1.0,4.0,9.0,22,4,3057.83,764.4575,1.0,0,0.0,1,1.0,1
CUST00705,New Customers,5.0,1.0,2.0,8.0,12,1,872.61,872.61,1.0,0,1.0,1,0.0,1
CUST00706,New Customers,5.0,1.0,1.0,7.0,2,1,439.07,439.07,0.0,0,0.0,1,1.0,0
CUST00707,At-Risk High Value,1.0,1.0,3.0,5.0,189,3,2254.12,751.3733333333333,2.0,0,0.0,1,1.0,0
CUST00708,Promising,4.0,2.0,5.0,11.0,45,6,5342.67,890.445,1.0,0,0.0,1,1.0,0
CUST00709,At-Risk High Value,2.0,1.0,3.0,6.0,129,1,1966.47,1966.47,0.0,0,0.0,1,1.0,1
CUST00710,High Value Unhappy,5.0,3.0,5.0,13.0,16,8,5514.42,689.3025,2.0,0,0.0,1,1.0,0
CUST00711,High Value Unhappy,5.0,3.0,5.0,13.0,19,8,5430.3,678.7875,2.0,0,0.125,1,1.0,0
CUST00712,Dormant,5.0,1.0,3.0,9.0,4,4,1928.79,482.1975,1.0,0,0.0,1,1.0,0
CUST00713,High Value Unhappy,5.0,3.0,5.0,13.0,3,9,9076.15,1008.4611111111111,3.0,0,0.1111111111111111,1,1.0,0
CUST00714,Promising,4.0,2.0,4.0,10.0,40,6,2681.75,446.9583333333333,1.0,0,0.16666666666666666,1,1.0,0
CUST00715,Dormant,4.0,1.0,2.0,7.0,25,3,954.63,318.21,0.0,0,0.0,1,1.0,0
CUST00716,Promising,5.0,2.0,4.0,11.0,6,6,2828.0600000000004,471.3433333333334,1.0,0,0.0,1,1.0,0
CUST00717,New Customers,5.0,1.0,2.0,8.0,0,1,884.85,884.85,0.0,0,0.0,1,1.0,0
CUST00718,Dormant,2.0,1.0,1.0,4.0,117,2,697.62,348.81,0.0,0,0.0,1,1.0,1
CUST00719,High Value Unhappy,1.0,1.0,4.0,6.0,168,4,2610.39,652.5975,1.0,0,0.25,1,1.0,0
CUST00720,High Value Unhappy,1.0,2.0,4.0,7.0,291,5,3086.61,617.322,2.0,0,0.2,1,1.0,1
CUST00721,New Customers,5.0,1.0,3.0,9.0,14,1,1856.99,1856.99,0.0,0,0.0,1,1.0,0
CUST00722,New Customers,4.0,1.0,1.0,6.0,30,1,256.54,256.54,1.0,0,1.0,1,1.0,1
CUST00723,Dormant,3.0,1.0,1.0,5.0,69,1,546.81,546.81,0.0,0,0.0,1,1.0,1
CUST00724,New Customers,5.0,1.0,2.0,8.0,8,2,1014.94,507.47,0.0,0,0.0,1,1.0,0
CUST00725,At-Risk High Value,2.0,1.0,3.0,6.0,141,3,2162.5,720.8333333333334,0.0,0,0.0,1,1.0,1
CUST00726,High Value Unhappy,2.0,3.0,5.0,10.0,98,10,7976.49,797.649,4.0,0,0.1,1,1.0,0
CUST00727,Promising,5.0,2.0,4.0,11.0,8,5,3822.01,764.402,1.0,0,0.2,1,1.0,1
CUST00728,Dormant,3.0,1.0,1.0,5.0,66,1,396.38,396.38,1.0,0,1.0,1,1.0,1
CUST00729,Dormant,2.0,1.0,2.0,5.0,140,1,1324.83,1324.83,0.0,0,0.0,1,1.0,1
CUST00730,At-Risk High Value,1.0,1.0,3.0,5.0,232,2,1923.08,961.54,0.0,0,0.0,1,1.0,0
CUST00731,Dormant,2.0,1.0,2.0,5.0,136,2,1457.58,728.79,0.0,0,0.0,1,1.0,1
CUST00732,New Customers,5.0,1.0,1.0,7.0,6,1,402.61,402.61,1.0,0,0.0,1,1.0,0
CUST00733,Dormant,3.0,1.0,3.0,7.0,66,3,1661.19,553.73,0.0,0,0.0,1,1.0,0
CUST00734,High Value Unhappy,2.0,2.0,5.0,9.0,89,5,4981.82,996.3639999999999,2.0,0,0.2,1,1.0,0
CUST00735,Dormant,5.0,1.0,3.0,9.0,12,4,1973.4,493.35,1.0,0,0.0,1,1.0,0
CUST00736,Dormant,3.0,1.0,3.0,7.0,66,3,1727.68,575.8933333333333,0.0,0,0.0,1,1.0,1
CUST00737,New Customers,4.0,1.0,2.0,7.0,24,1,872.88,872.88,0.0,0,0.0,1,1.0,0
CUST00738,Dormant,3.0,1.0,1.0,5.0,78,1,545.24,545.24,1.0,0,1.0,1,1.0,1
CUST00739,New Customers,4.0,1.0,2.0,7.0,24,1,1047.95,1047.95,0.0,0,0.0,1,1.0,0
CUST00740,At-Risk High Value,1.0,2.0,5.0,8.0,261,5,4065.24,813.048,1.0,0,0.2,1,1.0,1
CUST00741,At-Risk High Value,1.0,1.0,3.0,5.0,225,3,1798.7,599.5666666666667,0.0,0,0.0,1,1.0,0
CUST00742,Dormant,3.0,1.0,2.0,6.0,49,2,1288.91,644.455,0.0,0,0.0,1,1.0,1
CUST00743,Promising,5.0,2.0,4.0,11.0,1,5,2957.78,591.556,1.0,0,0.2,1,1.0,0
CUST00744,Dormant,3.0,1.0,2.0,6.0,65,2,1108.58,554.29,0.0,0,0.0,1,1.0,1
CUST00745,New Customers,5.0,1.0,2.0,8.0,1,1,1077.53,1077.53,0.0,0,0.0,1,1.0,0
CUST00746,At-Risk High Value,1.0,1.0,3.0,5.0,177,2,1625.12,812.56,0.0,0,0.0,1,1.0,1
CUST00747,New Customers,5.0,1.0,2.0,8.0,11,1,1123.87,1123.87,1.0,0,0.0,1,1.0,0
CUST00748,Promising,3.0,2.0,5.0,10.0,58,7,4244.5,606.3571428571429,1.0,0,0.0,1,1.0,0
CUST00749,New Customers,5.0,1.0,2.0,8.0,11,2,1514.65,757.325,0.0,0,0.0,1,1.0,0
CUST00750,Dormant,3.0,1.0,3.0,7.0,49,3,2474.98,824.9933333333333,0.0,0,0.0,1,1.0,0
CUST00751,New Customers,5.0,1.0,1.0,7.0,15,1,657.24,657.24,0.0,0,0.0,1,1.0,0
CUST00752,Dormant,2.0,1.0,2.0,5.0,97,2,1319.5500000000002,659.7750000000001,1.0,0,0.0,1,1.0,1
CUST00753,Dormant,2.0,1.0,2.0,5.0,143,1,1093.17,1093.17,0.0,0,0.0,1,1.0,1
CUST00754,New Customers,4.0,1.0,4.0,9.0,37,2,3639.05,1819.525,1.0,0,0.0,1,1.0,0
CUST00755,At-Risk High Value,1.0,1.0,3.0,5.0,200,2,1585.3600000000001,792.6800000000001,1.0,0,0.5,1,1.0,1
CUST00756,High Value Unhappy,2.0,1.0,4.0,7.0,113,3,3223.87,1074.6233333333332,2.0,0,0.0,1,1.0,1
CUST00757,Dormant,5.0,1.0,3.0,9.0,8,3,1807.24,602.4133333333333,0.0,0,0.0,1,1.0,0
CUST00758,Promising,3.0,3.0,5.0,11.0,78,10,6808.01,680.801,0.0,0,0.0,1,1.0,0
CUST00759,New Customers,4.0,1.0,3.0,8.0,38,2,1562.24,781.12,0.0,0,0.0,1,1.0,1
CUST00760,Dormant,1.0,1.0,2.0,4.0,162,2,1132.19,566.095,1.0,0,0.5,1,1.0,1
CUST00761,Dormant,1.0,1.0,2.0,4.0,193,2,1069.58,534.79,0.0,0,0.0,1,0.5,1
CUST00762,High Value Unhappy,4.0,1.0,4.0,9.0,46,2,2784.5699999999997,1392.2849999999999,1.0,0,0.5,1,1.0,0
CUST00763,At-Risk High Value,1.0,1.0,5.0,7.0,188,4,4210.57,1052.6425,0.0,0,0.0,1,1.0,1
CUST00764,Dormant,4.0,1.0,4.0,9.0,23,4,3245.93,811.4825,0.0,0,0.0,1,1.0,0
CUST00765,At-Risk High Value,2.0,1.0,4.0,7.0,98,3,2692.35,897.4499999999999,1.0,0,0.0,1,1.0,1
CUST00766,At-Risk High Value,1.0,1.0,3.0,5.0,166,2,1783.35,891.675,0.0,0,0.0,1,1.0,1
CUST00767,High Value Unhappy,3.0,2.0,4.0,9.0,75,7,3498.46,499.78000000000003,3.0,0,0.0,1,1.0,1
CUST00768,Dormant,4.0,1.0,3.0,8.0,21,3,2361.23,787.0766666666667,1.0,0,0.0,1,1.0,0
CUST00769,High Value Unhappy,5.0,2.0,4.0,11.0,18,6,2815.44,469.24,2.0,0,0.0,1,1.0,1
CUST00770,Dormant,4.0,1.0,4.0,9.0,27,3,2711.16,903.7199999999999,1.0,0,0.0,1,1.0,0
CUST00771,Dormant,2.0,1.0,1.0,4.0,90,1,456.76,456.76,1.0,0,0.0,1,1.0,1
CUST00772,At-Risk High Value,1.0,1.0,4.0,6.0,190,3,3114.63,1038.21,0.0,0,0.0,1,1.0,1
CUST00773,Dormant,3.0,1.0,3.0,7.0,71,3,2278.26,759.4200000000001,1.0,0,0.0,1,1.0,1
CUST00774,Dormant,2.0,1.0,2.0,5.0,101,3,1439.8,479.93333333333334,0.0,0,0.0,1,1.0,1
CUST00775,New Customers,4.0,1.0,2.0,7.0,23,1,1298.92,1298.92,0.0,0,0.0,1,1.0,0
CUST00776,At-Risk High Value,2.0,1.0,4.0,7.0,135,4,3024.9399999999996,756.2349999999999,0.0,0,0.0,1,1.0,1
CUST00777,New Customers,5.0,1.0,1.0,7.0,10,1,720.41,720.41,0.0,0,0.0,1,1.0,0
CUST00778,At-Risk High Value,1.0,1.0,4.0,6.0,331,4,3444.29,861.0725,1.0,0,0.0,1,1.0,1
CUST00779,New Customers,5.0,1.0,1.0,7.0,6,1,416.15,416.15,0.0,0,0.0,1,1.0,0
CUST00780,High Value Unhappy,4.0,1.0,4.0,9.0,36,4,3232.4,808.1,3.0,0,0.25,1,1.0,0
CUST00781,Dormant,3.0,1.0,1.0,5.0,49,1,442.8,442.8,0.0,0,0.0,1,1.0,0
CUST00782,Dormant,1.0,1.0,1.0,3.0,194,1,505.28,505.28,0.0,0,0.0,1,1.0,1
CUST00783,At-Risk High Value,1.0,2.0,5.0,8.0,232,6,4123.36,687.2266666666666,1.0,0,0.0,1,1.0,1
CUST00784,Promising,4.0,2.0,4.0,10.0,45,5,3103.73,620.746,0.0,0,0.0,1,1.0,1
CUST00785,Promising,5.0,2.0,4.0,11.0,11,6,3144.23,524.0383333333333,1.0,0,0.0,1,1.0,0
